id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
S001208,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001208.,Elissa,,Slotkin,,1976-07-10,F,D,,RepSlotkin,,,412784,,181080,,N00041357,/g/11dfr3z7r1,H8MI08102,https://slotkin.house.gov,,,True,,,,6,2024,378,0,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:mi/cd:7,2245 Rayburn House Office Building,202-225-4872,,MI,7,False,2607,0.0,90.45,5.57
S001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001195.,Jason,,Smith,,1980-06-16,M,R,,RepJasonSmith,repjasonsmith,RepJasonSmith,412596,71083,59318,21373,N00035282,/m/0g9yj_2,H4MO08162,https://jasonsmith.house.gov,,,True,,,,12,2024,378,28,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:mo/cd:8,1011 Rayburn House Office Building,202-225-4404,,MO,8,False,2908,7.41,94.27,1.43
S001172,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001172.,Adrian,,Smith,,1970-12-19,M,R,,RepAdrianSmith,,RepAdrianSmith,412217,1022845,21284,20729,N00027623,/m/0c505n,H6NE03115,https://adriansmith.house.gov,https://adriansmith.house.gov/rss.xml,,True,,,,18,2024,378,4,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ne/cd:3,502 Cannon House Office Building,202-225-6435,,NE,3,False,3103,1.06,95.17,0.8
S000510,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000510.,Adam,,Smith,,1965-06-15,M,D,,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,400379,44329,845,29768,N00007833,/m/024zj_,H6WA09025,https://adamsmith.house.gov,,,True,,,,28,2024,378,3,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,202-225-8901,,WA,9,False,5309,0.79,95.19,0.8
S000522,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000522.,Christopher,H.,Smith,,1953-03-04,M,R,,RepChrisSmith,RepChrisSmith,USRepChrisSmith,400380,6411,26952,14863,N00009816,/m/033f4d,H8NJ04014,https://chrissmith.house.gov,https://chrissmith.house.gov/news/rss.aspx,,True,,,,44,2024,378,5,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,202-225-3765,,NJ,4,False,3404,1.32,91.94,4.03
S001199,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001199.,Lloyd,,Smucker,,1964-01-23,M,R,,RepSmucker,RepSmucker,,412722,103540,102454,21745,N00038781,/m/05t08cn,H6PA16320,https://smucker.house.gov,https://smucker.house.gov/rss.xml,,True,,,,8,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:pa/cd:11,302 Cannon House Office Building,202-225-2411,,PA,11,False,4211,0.79,92.78,3.21
S001225,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001225.,Eric,,Sorensen,,1976-03-18,M,D,,RepEricSorensen,,,456902,,,,,,H2IL17147,https://sorensen.house.gov/,,,True,,,,2,2024,378,0,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:il/cd:17,1205 Longworth House Office Building,202-225-5905,,IL,17,False,1717,0.0,89.92,6.1
S001200,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001200.,Darren,,Soto,,1978-02-25,M,D,,RepDarrenSoto,CongressmanDarrenSoto,repdarrensoto,412695,104534,67618,21746,N00037422,/m/05b_1xw,H6FL09179,https://soto.house.gov,https://soto.house.gov/rss.xml,,True,,,,8,2024,378,5,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:fl/cd:9,2353 Rayburn House Office Building,202-225-9889,,FL,9,False,1209,1.32,93.55,2.42
S001209,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001209.,Abigail,,Spanberger,,1979-08-07,F,D,,RepSpanberger,,,412833,,179682,,N00041418,/g/11fgm1ffs7,H8VA07094,https://spanberger.house.gov,,,True,,,,6,2024,378,4,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:va/cd:7,562 Cannon House Office Building,202-225-2815,,VA,7,False,5107,1.06,88.74,7.24
S000929,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000929.,Victoria,,Spartz,,1978-10-06,F,R,,RepSpartz,,,456822,,,,N00046537,/g/11h23hjb94,H0IN05326,https://spartz.house.gov,,,True,,,,4,2024,378,13,8,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:in/cd:5,1609 Longworth House Office Building,202-225-2276,,IN,5,False,1805,3.44,87.64,10.44
S001218,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001218.,Melanie,,Stansbury,,1979-01-31,F,D,,Rep_Stansbury,,,456861,,180789,,N00047871,,H2NM01144,https://stansbury.house.gov,,,True,,,,4,2024,378,6,1,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:nm/cd:1,1421 Longworth House Office Building,202-225-6316,,NM,1,False,3501,1.59,94.07,1.89
S001211,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001211.,Greg,,Stanton,,1970-03-08,M,D,,RepGregStanton,,,412753,,72030,,N00041750,/m/0hgrxqb,H8AZ09040,https://stanton.house.gov,,,True,,,,6,2024,378,0,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:az/cd:4,207 Cannon House Office Building,202-225-9888,,AZ,4,False,0404,0.0,88.86,7.16
S001212,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001212.,Pete,,Stauber,,1966-05-10,M,R,,RepPeteStauber,,,412792,,159954,,N00041511,/g/11gjy6v3nv,H8MN08043,https://stauber.house.gov,,,True,,,,6,2024,378,1,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:mn/cd:8,145 Cannon House Office Building,202-225-6211,,MN,8,False,2708,0.26,92.29,3.72
S001135,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001135.,Michelle,,Steel,,1955-06-21,F,R,,RepSteel,,,456803,,,,N00044501,/m/028bz6v,H0CA48198,https://steel.house.gov,,,True,,,,4,2024,378,4,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ca/cd:45,1127 Longworth House Office Building,202-225-2415,,CA,45,False,0645,1.06,93.83,2.14
S001196,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001196.,Elise,,Stefanik,,1984-07-02,F,R,House Republican Conference Chair,RepStefanik,RepEliseStefanik,,412648,76364,152539,21541,N00035523,/m/0110fjsf,H4NY21079,https://stefanik.house.gov,,,True,,,,10,2024,378,0,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ny/cd:21,2211 Rayburn House Office Building,202-225-4611,,NY,21,False,3621,0.0,94.43,1.59
S001213,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001213.,Bryan,,Steil,,1981-03-30,M,R,,RepBryanSteil,,,412836,,181289,,N00043379,/g/11fhnfybnd,H8WI01156,https://steil.house.gov,,,True,,,,6,2024,378,0,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:wi/cd:1,1526 Longworth House Office Building,202-225-3031,,WI,1,False,5501,0.0,94.96,1.06
S001214,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001214.,Greg,,Steube,,1978-05-19,M,R,,RepGregSteube,,,412766,,117248,,N00042808,/m/0k3lrh0,H8FL17053,https://steube.house.gov,,,True,,,,6,2024,378,110,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:fl/cd:17,2457 Rayburn House Office Building,202-225-5792,,FL,17,False,1217,29.1,82.77,11.61
S001215,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001215.,Haley,,Stevens,,1983-06-24,F,D,,RepHaleyStevens,,,412786,,181092,,N00040915,/g/11gzqmm20k,H8MI11254,https://stevens.house.gov,,,True,,,,6,2024,378,1,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:mi/cd:11,2411 Rayburn House Office Building,202-225-8171,,MI,11,False,2611,0.26,95.74,0.27
S001192,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001192.,Chris,,Stewart,,1960-07-15,M,R,,RepChrisStewart,RepChrisStewart,repchrisstewart,412581,68466,135930,21367,N00033932,/m/0j273ks,H2UT02324,https://stewart.house.gov,,,True,,,,12,2024,378,17,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ut/cd:2,166 Cannon House Office Building,202-225-9730,,UT,2,False,4902,4.5,93.61,2.22
S001159,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001159.,Marilyn,,Strickland,,1962-09-25,F,D,,RepStricklandWA,,,456854,,,,N00046320,/m/0bhb38l,H0WA10034,https://strickland.house.gov,,,True,,,,4,2024,378,1,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:wa/cd:10,1708 Longworth House Office Building,202-225-9740,,WA,10,False,5310,0.26,94.41,1.6
S001220,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001220.,Dale,,Strong,,1970-05-08,M,R,,,,,456878,,,,,,H2AL05102,https://strong.house.gov/,,,True,,,,2,2024,378,7,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:al/cd:5,1337 Longworth House Office Building,202-225-4801,,AL,5,False,0105,1.85,92.16,3.78
S001193,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001193.,Eric,,Swalwell,,1980-11-16,M,D,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,412514,79729,129529,21306,N00033508,/m/0ncq55g,H2CA15094,https://swalwell.house.gov,https://swalwell.house.gov/rss.xml,,True,,,,12,2024,378,23,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ca/cd:14,174 Cannon House Office Building,202-225-5065,,CA,14,False,0614,6.08,93.22,2.54
S001223,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001223.,Emilia,,Sykes,,1986-01-04,F,D,,RepEmiliaSykes,,,456930,,,,,,H2OH13264,https://sykes.house.gov/,,,True,,,,2,2024,378,4,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:oh/cd:13,1217 Longworth House Office Building,202-225-6265,,OH,13,False,3913,1.06,94.37,1.61
T000472,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000472.,Mark,,Takano,,1960-12-10,M,D,,RepMarkTakano,RepMarkTakano,RepMarkTakano,412520,2737,22337,21312,N00006701,/m/0k3lj_y,H2CA43245,https://takano.house.gov,,,True,,,,12,2024,378,3,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ca/cd:39,2078 Rayburn House Office Building,202-225-2305,,CA,39,False,0639,0.79,94.39,1.6
T000478,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000478.,Claudia,,Tenney,,1961-02-04,F,R,,RepTenney,RepClaudiaTenney,,412720,103481,127668,21749,N00036351,/m/0g5s72n,H4NY22051,https://tenney.house.gov,,,True,,,,6,2024,378,2,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ny/cd:24,2349 Rayburn House Office Building,202-225-3665,,NY,24,False,3624,0.53,94.13,1.87
T000488,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000488.,Shri,,Thanedar,,1955-02-22,M,D,,RepShriThanedar,,,456908,,,,,,H2MI13204,https://thanedar.house.gov/,,,True,,,,2,2024,378,1,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:mi/cd:13,1039 Longworth House Office Building,202-225-5802,,MI,13,False,2613,0.26,94.15,1.86
T000193,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000193.,Bennie,,Thompson,,1948-01-28,M,D,,BennieGThompson,CongressmanBennieGThompson,RepBennieThompson,400402,7304,26929,29368,N00003288,/m/033tc5,H4MS02068,https://benniethompson.house.gov,https://benniethompson.house.gov/rss.xml,,True,,,,32,2024,378,7,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ms/cd:2,2466 Rayburn House Office Building,202-225-5876,,MS,2,False,2802,1.85,95.68,0.27
T000460,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000460.,Mike,,Thompson,,1951-01-24,M,D,,RepThompson,RepMikeThompson,CongressmanMThompson,400403,57872,3564,29901,N00007419,/m/024sdl,H8CA01109,https://mikethompson.house.gov,https://mikethompson.house.gov/rss.xml,,True,,,,26,2024,378,0,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:ca/cd:4,268 Cannon House Office Building,202-225-3311,,CA,4,False,0604,0.0,92.84,3.18
T000467,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000467.,Glenn,,Thompson,,1959-07-27,M,R,,CongressmanGT,CongressmanGT,CongressmanGT,412317,1031359,24046,20946,N00029736,/m/0409b0_,H8PA05071,https://thompson.house.gov,https://thompson.house.gov/rss.xml,,True,,,,16,2024,378,4,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:pa/cd:15,400 Cannon House Office Building,202-225-5121,,PA,15,False,4215,1.06,93.03,2.95
T000165,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000165.,Tom,,Tiffany,,1957-12-30,M,R,,RepTiffany,,,456791,,,9303,N00045307,,H0WI07101,https://tiffany.house.gov,,,True,,,,6,2024,378,6,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:wi/cd:7,451 Cannon House Office Building,202-225-3365,,WI,7,False,5507,1.59,87.06,8.89
T000480,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000480.,William,,Timmons,,1984-04-30,M,R,,RepTimmons,,,412815,,168923,,N00042715,/g/11g6ns21_f,H8SC04250,https://timmons.house.gov,,,True,,,,6,2024,378,4,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:sc/cd:4,267 Cannon House Office Building,202-225-6030,,SC,4,False,4504,1.06,93.03,2.95
T000468,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000468.,Dina,,Titus,,1950-05-23,F,D,,RepDinaTitus,CongresswomanTitus,CongresswomanTitus,412318,1021622,2629,20927,N00030191,/m/07hwl2,H8NV03036,https://titus.house.gov,,,True,,,,12,2024,378,5,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nv/cd:1,2464 Rayburn House Office Building,202-225-5965,,NV,1,False,3201,1.32,92.47,3.49
T000481,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000481.,Rashida,,Tlaib,,1976-07-24,F,D,,RepRashida,,,412787,,105368,,N00042649,/m/059_x6c,H8MI13250,https://tlaib.house.gov,,,True,,,,6,2024,378,2,0,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:mi/cd:12,2438 Rayburn House Office Building,202-225-5126,,MI,12,False,2612,0.53,87.73,8.27
T000487,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000487.,Jill,,Tokuda,,1976-03-28,F,D,,RepJillTokuda,,,456897,,,,,,H2HI02581,https://tokuda.house.gov/,,,True,,,,2,2024,378,0,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:hi/cd:2,1005 Cannon House Office Building,202-225-4906,,HI,2,False,1502,0.0,93.63,2.39
T000469,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000469.,Paul,,Tonko,,1949-06-18,M,D,,RepPaulTonko,reppaultonko,reppaultonko,412319,1031353,4403,20934,N00030196,/m/0gzy4c,H8NY21203,https://tonko.house.gov,,,True,,,,16,2024,378,0,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ny/cd:20,2369 Rayburn House Office Building,202-225-5076,,NY,20,False,3620,0.0,93.37,2.65
T000486,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000486.,Ritchie,,Torres,,1988-03-12,M,D,,RepRitchie,,,456838,,,,N00044346,/m/0x11h9s,H0NY15160,https://ritchietorres.house.gov,,,True,,,,4,2024,378,3,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ny/cd:15,1414 Longworth House Office Building,202-225-4361,,NY,15,False,3615,0.79,94.39,1.6
T000474,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000474.,Norma,,Torres,,1965-04-04,F,D,,NormaJTorres,RepNormaTorres,,412617,76129,71284,21508,N00036107,/m/03wd1hs,H4CA35031,https://torres.house.gov,https://torres.house.gov/rss.xml,,True,,,,10,2024,378,5,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ca/cd:35,2227 Rayburn House Office Building,202-225-6161,,CA,35,False,0635,1.32,94.35,1.61
T000482,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000482.,Lori,,Trahan,,1973-10-27,F,D,,RepLoriTrahan,,,412781,,182310,,N00041808,/g/11gtcg496z,H8MA03106,https://trahan.house.gov,,,True,,,,6,2024,378,8,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ma/cd:3,2439 Rayburn House Office Building,202-225-3411,,MA,3,False,2503,2.12,94.04,1.9
T000483,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000483.,David,,Trone,,1955-09-21,M,D,,RepDavidTrone,,,412783,,167336,,N00039122,/g/11dxnzbmvl,H6MD08549,https://trone.house.gov,,,True,,,,6,2024,378,33,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:md/cd:6,2404 Rayburn House Office Building,202-225-2721,,MD,6,False,2406,8.73,93.6,2.33
T000463,Representative,Rep.,https://api.propublica.org/congress/v1/members/T000463.,Michael,R.,Turner,,1960-01-11,M,R,,RepMikeTurner,RepMikeTurner,CongressmanTurner,400411,1003607,45519,20342,N00025175,/m/03440l,H2OH03067,https://turner.house.gov,https://turner.house.gov/rss.xml,,True,,,,22,2024,378,17,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:oh/cd:10,2183 Rayburn House Office Building,202-225-6465,,OH,10,False,3910,4.5,90.83,5.0
U000040,Representative,Rep.,https://api.propublica.org/congress/v1/members/U000040.,Lauren,,Underwood,,1986-10-04,F,D,,RepUnderwood,,,412776,,177001,,N00041569,/g/11gfm73_1z,H8IL14174,https://underwood.house.gov,,,True,,,,6,2024,378,1,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:il/cd:14,1410 Longworth House Office Building,202-225-2976,,IL,14,False,1714,0.26,93.88,2.13
V000129,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000129.,David,,Valadao,,1977-04-14,M,R,,RepDavidValadao,CongressmanDavidValadao,congressmanvaladao,412515,623702,120200,21307,N00033367,/m/0g55rlx,H2CA20094,https://valadao.house.gov,,,True,,,,4,2024,378,2,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ca/cd:22,2465 Rayburn House Office Building,202-225-4695,,CA,22,False,0622,0.53,93.07,2.93
V000133,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000133.,Jefferson,,Van Drew,,1953-02-23,M,R,,CongressmanJVD,,,412796,,24685,,N00042164,/m/08h3sl,H8NJ02166,https://vandrew.house.gov,,,True,,,,6,2024,378,4,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nj/cd:2,2447 Rayburn House Office Building,202-225-6572,,NJ,2,False,3402,1.06,89.01,6.97
V000134,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000134.,Beth,,Van Duyne,,1970-11-16,F,R,,RepBethVanDuyne,,,456850,,79150,,N00045167,/m/0k1c6d8,H0TX24209,https://vanduyne.house.gov,,,True,,,,4,2024,378,0,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:tx/cd:24,1725 Longworth House Office Building,202-225-6605,,TX,24,False,4824,0.0,91.78,4.24
V000135,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000135.,Derrick,,Van Orden,,1969-09-15,M,R,,RepVanOrden,,,456950,,,,,,H0WI03175,https://vanorden.house.gov/,,,True,,,,2,2024,378,9,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:wi/cd:3,1513 Longworth House Office Building,202-225-5506,,WI,3,False,5503,2.38,93.21,2.72
V000130,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000130.,Juan,,Vargas,,1961-03-07,M,D,,RepJuanVargas,RepJuanVargas,RepJuanVargas,412522,8297,29100,21314,N00007021,/m/076bp4,H2CA50026,https://vargas.house.gov,,,True,,,,12,2024,378,16,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ca/cd:52,2334 Rayburn House Office Building,202-225-8045,,CA,52,False,0652,4.23,93.63,2.22
V000136,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000136.,Gabe,,Vasquez,,1984-08-03,M,D,,,,,456919,,,,,,H2NM02191,https://vasquez.house.gov/,,,True,,,,2,2024,378,1,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:nm/cd:2,1517 Longworth House Office Building,202-225-2365,,NM,2,False,3502,0.26,89.1,6.91
V000131,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000131.,Marc,,Veasey,,1971-01-03,M,D,,RepVeasey,CongressmanMarcVeasey,marcveasey,412579,79466,49671,21365,N00033839,/m/0kmnfw5,H2TX33073,https://veasey.house.gov,https://veasey.house.gov/rss.xml,,True,,,,12,2024,378,1,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:tx/cd:33,2348 Rayburn House Office Building,202-225-9897,,TX,33,False,4833,0.26,88.3,7.71
V000081,Representative,Rep.,https://api.propublica.org/congress/v1/members/V000081.,Nydia,M.,Velázquez,,1953-03-28,F,D,,NydiaVelazquez,8037068318,nydiavelazquez,400416,26160,26975,29378,N00001102,/m/03sjbt,H2NY00010,https://velazquez.house.gov,https://velazquez.house.gov/rss.xml,,True,,,,32,2024,378,2,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ny/cd:7,2302 Rayburn House Office Building,202-225-2361,,NY,7,False,3607,0.53,93.33,2.67
W000812,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000812.,Ann,,Wagner,,1962-09-13,F,R,,RepAnnWagner,RepAnnWagner,,412548,82702,136083,21337,N00033106,/m/07q9w8,H2MO02102,https://wagner.house.gov,https://wagner.house.gov/rss.xml,,True,,,,12,2024,378,4,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:mo/cd:2,2350 Rayburn House Office Building,202-225-1621,,MO,2,False,2902,1.06,93.03,2.95
W000798,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000798.,Tim,,Walberg,,1951-04-12,M,R,,RepWalberg,RepWalberg,RepWalberg,412213,1022844,8618,20725,N00026368,/m/0d7n3m,H4MI07103,https://walberg.house.gov,https://walberg.house.gov/rss.xml,,True,,,,14,2024,378,1,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:mi/cd:5,2266 Rayburn House Office Building,202-225-6276,,MI,5,False,2605,0.26,94.15,1.86
W000823,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000823.,Michael,,Waltz,,1974-01-31,M,R,,RepMichaelWaltz,,,412764,,182261,,N00042403,/g/11f50xlkjm,H8FL06148,https://waltz.house.gov,,,True,,,,6,2024,378,9,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:fl/cd:6,244 Cannon House Office Building,202-225-2706,,FL,6,False,1206,2.38,91.85,4.08
W000797,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000797.,Debbie,,Wasserman Schultz,,1966-09-27,F,D,,RepDWStweets,RepDWS,RepWassermanSchultz,400623,86882,24301,20504,N00026106,/m/04cmyw,H4FL20023,https://wassermanschultz.house.gov,,,True,,,,20,2024,378,4,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:fl/cd:25,270 Cannon House Office Building,202-225-7931,,FL,25,False,1225,1.06,94.91,1.07
W000187,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000187.,Maxine,,Waters,,1938-08-15,F,D,,RepMaxineWaters,MaxineWaters,MaxineWaters,400422,1953,26759,29106,N00006690,/m/024tyk,H4CA23011,https://waters.house.gov,https://waters.house.gov/rss.xml,,True,,,,34,2024,378,10,0,2023-08-29 11:30:12 -0400,ocd-division/country:us/state:ca/cd:43,2221 Rayburn House Office Building,202-225-2201,,CA,43,False,0643,2.65,93.73,2.18
W000822,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000822.,Bonnie,,Watson Coleman,,1945-02-06,F,D,,RepBonnie,RepBonnie,,412644,79091,24799,21538,N00036158,/m/08kj70,H4NJ12149,https://watsoncoleman.house.gov,,,True,,,,10,2024,378,13,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:nj/cd:12,168 Cannon House Office Building,202-225-5801,,NJ,12,False,3412,3.44,93.96,1.92
W000814,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000814.,Randy,,Weber,,1953-07-02,M,R,,TXRandy14,TXRandy14,TXRandy14,412574,79698,102026,21360,N00033539,/m/0km63t0,H2TX14149,https://weber.house.gov,,,True,,,,12,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:tx/cd:14,107 Cannon House Office Building,202-225-2831,,TX,14,False,4814,0.79,91.18,4.81
W000806,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000806.,Daniel,,Webster,,1949-04-27,M,R,,RepWebster,RepWebster,repdanwebster,412410,30504,24302,21116,N00026335,/m/03cg47l,H0FL08208,https://webster.house.gov,,,True,,,,14,2024,378,3,0,2023-08-29 11:30:11 -0400,ocd-division/country:us/state:fl/cd:11,2184 Rayburn House Office Building,202-225-1002,,FL,11,False,1211,0.79,91.18,4.81
W000815,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000815.,Brad,,Wenstrup,,1958-06-17,M,R,,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,412564,1034044,135326,21351,N00033310,/m/0j63b7n,H2OH02085,https://wenstrup.house.gov,,,True,,,,12,2024,378,0,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:oh/cd:2,2335 Rayburn House Office Building,202-225-3164,,OH,2,False,3902,0.0,94.7,1.33
W000821,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000821.,Bruce,,Westerman,,1967-11-18,M,R,,RepWesterman,RepWesterman,,412610,76097,119120,21563,N00035527,/m/0wklff5,H4AR04048,https://westerman.house.gov,https://westerman.house.gov/rss.xml,,True,,,,10,2024,378,1,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:ar/cd:4,202 Cannon House Office Building,202-225-3772,,AR,4,False,0504,0.26,94.68,1.33
W000825,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000825.,Jennifer,,Wexton,,1968-05-27,F,D,,RepWexton,,,412834,,147013,,N00041002,/m/0_flt0x,H8VA10106,https://wexton.house.gov,,,True,,,,6,2024,378,18,0,2023-08-29 11:30:14 -0400,ocd-division/country:us/state:va/cd:10,1210 Longworth House Office Building,202-225-5136,,VA,10,False,5110,4.76,94.71,1.11
W000826,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000826.,Susan,,Wild,,1957-06-07,F,D,,RepSusanWild,,,412751,,178895,,N00041997,/g/11gtg86jn6,H8PA15229,https://wild.house.gov,,,True,,,,8,2024,378,18,2,2023-08-29 11:30:10 -0400,ocd-division/country:us/state:pa/cd:7,1027 Longworth House Office Building,202-225-6411,,PA,7,False,4207,4.76,87.74,8.08
W000788,Representative,Rep.,https://api.propublica.org/congress/v1/members/W000788.,Nikema,,Williams,,1978-07-30,F,D,,RepNikema,,,456811,,,,N00047361,/g/11fctqx0jy,H0GA05301,https://nikemawilliams.house.gov,,,True,,,,4,2024,378,0,0,2023-08-29 11:30:13 -0400,ocd-division/country:us/state:ga/cd:5,1406 Longworth House Office Building,202-225-3801,,GA,5,False,1305,0.0,93.9,2.12
