uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
2GfzFhCU3,KAI,KardiaChain,#e01c27,https://cdn.coinranking.com/EFClxOebC/KardiaChain-kai-logo.png,28175281,0.005303793750560249,1601305842,1,3.38,438,"['0.005131579886142859', '0.005137077092028657', '0.005144585997533745', '0.00515079886052758', '0.005159987070900508', '0.005189839412611708', '0.005239546603092084', '0.005193408957953105', '0.005245507870465549', '0.005307924586197882', '0.00529870257895236', '0.005304541268680495', '0.005311082360872587', '0.00529845935174041', '0.005313793083285206', '0.005311279483200321', '0.005301243286692685', '0.005311394697014697', '0.005313494545091055', '0.00531139822671495', '0.005311028846000805', '0.005307837296564268', '0.005300851023773729', '0.005294514277192485']",False,https://coinranking.com/coin/2GfzFhCU3+kardiachain-kai,1338447,1.55221888164e-7
AjcxX01Ps,ASM,Assemble Protocol,#000000,https://cdn.coinranking.com/4kDnj0cIP/6069.png,27962155,0.01864143660032001,1638929749,1,4.67,439,"['0.017788079675944656', '0.017780813720899274', '0.017829253678776323', '0.017828745871259336', '0.017978111108820024', '0.018083632239364815', '0.018057513197253693', '0.018019118986846185', '0.0180132316481861', '0.018079571992640164', '0.018042337669990072', '0.01803431861782877', '0.017936136788008934', '0.01808261004596123', '0.01806390075553391', '0.01811371240496257', '0.01814147988738302', '0.018371490015340004', '0.018530864029708456', '0.01851443912247093', '0.018566601426726993', '0.01850127553228105', '0.018464297210160453', '0.018560545513387105']",False,https://coinranking.com/coin/AjcxX01Ps+assembleprotocol-asm,521077,5.45564010079e-7
PTXv-mvnxv5ch,GTC,Game.com,#9fc5e8,https://cdn.coinranking.com/yWRfUH9HZ/2336.png,27719053,0.9274494118291464,1503014400,1,0.53,440,"['0.9196988489527891', '0.9197120555945351', '0.9218439907211862', '0.9380051218180955', '0.9303234268583819', '0.9232711912358201', '0.912820200816678', '0.9021134252235867', '0.909600201836439', '0.906150917002463', '0.9183551357459677', '0.9160032925134012', '0.9147206171589171', '0.9245151535801381', '0.9264221090597111', '0.9226584854732931', '0.9348744881396941', '0.9297711079092825', '0.9229795386303636', '0.9227732193485287', '0.9245577523566185', '0.9279069602920826', '0.9206921142830203', '0.9117412814167287']",False,https://coinranking.com/coin/PTXv-mvnxv5ch+gamecom-gtc,725484,0.000027142919889264
SLYjzF4ty,BTR,Bitrue Coin,,https://cdn.coinranking.com/Qixby2IZc/Bitrue.svg?size=48x48,27587490,0.034428111718156316,1563997140,1,-1.21,441,"['0.03473677195733255', '0.03477218828698004', '0.034717491287997386', '0.03482785227653494', '0.03490183509590667', '0.034885390594875484', '0.034969223905202206', '0.034709250448305716', '0.03455475971383541', '0.034325319354779636', '0.034220508618232275', '0.03418388439447364', '0.03420045438836756', '0.034142285145168046', '0.03421541844456204', '0.03422899363834642', '0.034148068636524725', '0.03427214784599108', '0.03430871726524716', '0.03428129137429854', '0.03433698472593243', '0.03436923536048411', '0.03455420645510853', '0.034464697873427964']",False,https://coinranking.com/coin/SLYjzF4ty+bitruecoin-btr,4127264,0.000001010225789366
UtSpVLzYpW,DIONE,Dione Protocol,#8a24c3,https://cdn.coinranking.com/LOgeIFe9OXe/dione-protocol.png,27577411,0.002788443960018935,1665132375,1,-14.88,442,"['0.003282271557965832', '0.003221348065659398', '0.003146077851205693', '0.003059179412480636', '0.002945746178357117', '0.002801917981990754', '0.002771599031903179', '0.002682284615731585', '0.002870895072673208', '0.002910255858768506', '0.002913941691848153', '0.002929699161705925', '0.002876355139451051', '0.002880777715799629', '0.002876595537097528', '0.002879079070778695', '0.002919750774196947', '0.002952477539620076', '0.002942624504651413', '0.002934162980128048', '0.00296796307387117', '0.002976330198977789', '0.002986394555734617', '0.002949370068431188']",False,https://coinranking.com/coin/UtSpVLzYpW+dioneprotocol-dione,2252519,8.1588065914e-8
03UkS7v-RyxC4,GMT,Mercury Protocol,#000000,https://cdn.coinranking.com/y3fifKY7q/GMT.png,27576284,0.16191852771423654,1509062400,1,-0.15,443,"['0.16238872901590692', '0.16353383245536723', '0.1641106475714334', '0.1672926629029205', '0.16592462257263704', '0.16477953740880094', '0.1626593183949153', '0.16022271098643964', '0.16202198907578', '0.1609526144094155', '0.1617854556971789', '0.16110879511102064', '0.1603049915024309', '0.16202237263934527', '0.16261346869396387', '0.16305249574776778', '0.16535083453019123', '0.1640701125233201', '0.16303934159023276', '0.16294602749302742', '0.16344916759197495', '0.1637148746492483', '0.16193996485071846', '0.16049898946595031']",False,https://coinranking.com/coin/03UkS7v-RyxC4+mercuryprotocol-gmt,14649394,0.000004738740000565
vLdnjGS6CZ3df,IOTX,IoTeX,#00dabe,https://cdn.coinranking.com/hCcq8iAAu/iotx.svg,26860821,0.02018032614198913,1527292800,1,2.39,444,"['0.019732812241371894', '0.0201001834299041', '0.020321433407473555', '0.02071590801924917', '0.020432975947641756', '0.02023612529295193', '0.019972110028196252', '0.019805890703527028', '0.02000759921095878', '0.019943398285799645', '0.020181324549613897', '0.020188466347962262', '0.02009523024677836', '0.020221956423723163', '0.02025623792154321', '0.02021715951235198', '0.02046785909239596', '0.02030841709441396', '0.02023333532601094', '0.020213661101556195', '0.020206993826535135', '0.020219636385382222', '0.020022537716331536', '0.019907055050069764']",False,https://coinranking.com/coin/vLdnjGS6CZ3df+iotex-iotx,22438632,5.90601459039e-7
4vjXnsJWN,REI,REI Network,#0160b1,https://cdn.coinranking.com/681zBTy-K/c51_j0aB_400x400.png,26068840,0.027007361157280956,1653385006,1,2.72,445,"['0.026285495307673067', '0.02632310277072776', '0.026308686227263903', '0.026516004474653913', '0.026275307989702183', '0.02618243675191703', '0.025920471053223346', '0.025781442380153105', '0.0257824929348945', '0.025835947079427768', '0.02599609401144794', '0.026030732323226207', '0.025892881473852852', '0.026075028492725', '0.02604364186286632', '0.02595529529028697', '0.026047909696209317', '0.026006587876224122', '0.025897731477829762', '0.025877355053750082', '0.0261010886786921', '0.026231488655102542', '0.026087235668429545', '0.026400428782218304']",False,https://coinranking.com/coin/4vjXnsJWN+reinetwork-rei,2589272,7.90402830562e-7
NHQgjnSXo,GMX,GMX,#70cce1,https://cdn.coinranking.com/uxdD0UMUV/11857.png,25947124,40.343562928314356,1652170075,1,-3.34,446,"['41.76658395188567', '41.88760616369972', '41.84521612486155', '42.09465617765679', '41.7084873163182', '41.44316362556544', '40.73618329979461', '40.14457219101788', '40.274880088027594', '39.96854499534622', '40.21119568752078', '40.20804783500305', '40.10394916816887', '40.58218566791381', '40.70325495566743', '40.58421294102901', '41.10215508221534', '40.67340003410019', '40.43240308266716', '40.553640981021765', '40.5917520017695', '40.70251380576818', '40.2911448145451', '40.00627158430749']",False,https://coinranking.com/coin/NHQgjnSXo+gmx-gmx,50571389,0.001180702777579028
6uzcPMFgWUJNH,BMX,BitMart Token,,https://cdn.coinranking.com/0KoAUbthl/bitmart.svg?size=48x48,25430961,0.12516209184135962,1531526400,1,-0.50,447,"['0.12587148038871696', '0.12662875231156895', '0.1272904671749726', '0.12750571195887742', '0.12742340938692756', '0.12671884810244027', '0.12641780072191955', '0.12520015019722122', '0.1252436811957816', '0.1243852723991434', '0.12453362578082836', '0.12461262262216861', '0.12398314269899562', '0.12465394664044313', '0.12463213074383367', '0.12483689234570339', '0.12565555552342114', '0.12564467072370666', '0.12543250353501162', '0.1253736965366382', '0.12544738633882863', '0.12518863920837875', '0.12491096638748381', '0.12512198391173598']",False,https://coinranking.com/coin/6uzcPMFgWUJNH+bitmarttoken-bmx,2009042,0.000003672637467435
Y6tLhd95EZQE,DREP,DREP,#d2cfd4,https://cdn.coinranking.com/LgCWAcDFE/9148.png,25404275,0.2540427502221664,1556584920,1,-2.13,448,"['0.2590246932667183', '0.26250955972956447', '0.2624542280832783', '0.2621869765566173', '0.26257775196195526', '0.2635637125623903', '0.2610868391000356', '0.25833455093664165', '0.2587716796036191', '0.25846933191541027', '0.2582238703556004', '0.2580142591106494', '0.25686599002546395', '0.25837912692973564', '0.2591574405953936', '0.25995614234819897', '0.26041791062462155', '0.2589514178167197', '0.2569733471848549', '0.25737987677549884', '0.2577611456547372', '0.2580482932897218', '0.2574768208969349', '0.25412249254754743']",False,https://coinranking.com/coin/Y6tLhd95EZQE+drep-drep,4546115,0.000007434865912664
qPvsulAsX,KISHU,Kishu Inu,#e4be51,https://cdn.coinranking.com/swwwlCq_P/kishu.png,25390155,2.53901549e-10,1621264698,1,-4.11,449,"['2.65907038e-10', '2.64289359e-10', '2.63430316e-10', '2.65262804e-10', '2.60635159e-10', '2.58218936e-10', '2.56056433e-10', '2.5034922e-10', '2.52020888e-10', '2.48622946e-10', '2.49306364e-10', '2.50205435e-10', '2.47058315e-10', '2.4864239e-10', '2.50939232e-10', '2.563605e-10', '2.67594038e-10', '2.63131945e-10', '2.63616171e-10', '2.59673791e-10', '2.60764444e-10', '2.61321761e-10', '2.5627544e-10', '2.52572789e-10']",False,https://coinranking.com/coin/qPvsulAsX+kishuinu-kishu,1066720,7.431e-15
eA1euVpiM0yx,FOR,Force Protocol ,#000000,https://cdn.coinranking.com/1HaqPV5yK/4118.png,25320592,0.0194027524562872,1561477020,1,-1.24,450,"['0.01973044979078401', '0.01967791025250926', '0.019734619462810663', '0.01973185581898437', '0.0195421676622957', '0.01956756921693513', '0.019388529519864715', '0.01906432231179824', '0.019178479145670255', '0.019136402056208878', '0.019262453105033633', '0.01925437737295963', '0.019231503776548968', '0.019370109038871097', '0.01934082555973596', '0.01922475011665193', '0.0194383027988162', '0.0194638245623747', '0.01952584023037419', '0.019637276494367206', '0.019693013014631666', '0.01963160470397176', '0.019357435521129486', '0.01932553165373196']",False,https://coinranking.com/coin/eA1euVpiM0yx+forceprotocol-for,2029628,5.67844832112e-7
oYVqUm_Mx,TVK,Terra Virtua Kolect,#adf7e1,https://cdn.coinranking.com/HgPXQMy12/tvk.png,25108662,0.02094303089000638,1615298852,1,-1.06,451,"['0.021157746306995767', '0.021226011386368333', '0.021440935475825117', '0.02159310672974737', '0.02146582358887235', '0.021392049532522824', '0.021151411644132565', '0.020888458810342583', '0.02115850382478266', '0.021021165130567013', '0.02106069006099242', '0.020996989079810204', '0.020960668989891372', '0.02118739729905698', '0.021238886526252942', '0.021121011532815086', '0.021240693832894553', '0.021134863910386104', '0.02101470138264427', '0.021020148403837806', '0.021144800612426837', '0.02122436942234128', '0.021077423409433343', '0.020905756884231727']",False,https://coinranking.com/coin/oYVqUm_Mx+terravirtuakolect-tvk,2289221,6.12922928664e-7
hEJCs2B9XeSu_,UTK,UTRUST,#7781ff,https://cdn.coinranking.com/f7KgilBUl/utk.svg,25078701,0.05573044655281417,1514592000,1,-1.22,452,"['0.05637203430211449', '0.05644084066939712', '0.05660769589774481', '0.05692137684659514', '0.05640743750144577', '0.05610090530633832', '0.055430073450062754', '0.05472745400949755', '0.055090600618936766', '0.055651668229020505', '0.05626349571444622', '0.0561951361431745', '0.05602284495284733', '0.05631531342091146', '0.05640480791313973', '0.05647929740637824', '0.0567158284915515', '0.056529490994996136', '0.05618370491287122', '0.0560200375278385', '0.0562091181264528', '0.056219341803892306', '0.05604026655540602', '0.055520668522138675']",False,https://coinranking.com/coin/hEJCs2B9XeSu_+utrust-utk,2830774,0.000001631018389663
lviNIbma2Xuqs,MDX,Mandala Exchange Token,#7af5af,https://cdn.coinranking.com/UNw-hMsBS/mdc.png,24927051,0.06425253231823538,1545652920,1,0.91,453,"['0.06354132793770377', '0.06389591631863731', '0.06390126571887147', '0.06413591046416492', '0.0636178873256455', '0.0634868997348365', '0.06324964927312503', '0.06374812829177753', '0.0641266926531611', '0.06373033139415926', '0.06362618633836319', '0.0632498356544441', '0.06300663677221435', '0.06334881468012939', '0.0635382018302584', '0.06349707850296082', '0.06378418118521734', '0.06377439329926847', '0.0639554254346884', '0.06385083072608175', '0.0639351517666309', '0.06390081406824841', '0.06322574448980911', '0.06294248398226486']",False,https://coinranking.com/coin/lviNIbma2Xuqs+mandalaexchangetoken-mdx,3432096,0.00000188042745529
jcqnPMtBweUE,MAGIC,MAGIC,#ff7c2a,https://cdn.coinranking.com/wMzmZjHFn/14783.png,24823548,0.5436734589128281,1649984509,1,1.06,454,"['0.5380507795570497', '0.5410251801580589', '0.5436829630847712', '0.55835068926942', '0.5523906521235059', '0.5518023411409906', '0.5475722616991655', '0.5399703566688341', '0.5438957089303138', '0.5412017289151246', '0.5429147922248377', '0.540978694333517', '0.5392195048949279', '0.5449839459273991', '0.5492341352410381', '0.5457808419193731', '0.5577423416683803', '0.5523977593489883', '0.5488574700186878', '0.5466135662901206', '0.5447693593621897', '0.5463865096921529', '0.5411005193726325', '0.5387559296792528']",False,https://coinranking.com/coin/jcqnPMtBweUE+magic-magic,70979697,0.000015911256132112
dAN7Te6RJoWUf,KMD,Komodo,#326464,https://cdn.coinranking.com/s3iowB1V9/Komodo.svg,24722529,0.22342616304611893,1486080000,1,-1.59,455,"['0.22698037737856433', '0.22786456065341873', '0.2284005091775453', '0.22895858632444635', '0.2284197325808287', '0.22792641323171567', '0.22490029929580374', '0.22345856844381268', '0.22390879522581422', '0.2242586963594315', '0.22470546224655036', '0.2242265755540263', '0.22339854838060216', '0.22483404158923895', '0.22526979602099628', '0.22498021480131225', '0.2256076505517647', '0.224609060626025', '0.22444427987770457', '0.22397463801177367', '0.2248547447119208', '0.2242398081275096', '0.2236238846651248', '0.22323122987265176']",False,https://coinranking.com/coin/dAN7Te6RJoWUf+komodo-kmd,1811669,0.000006538834751931
4LaVhzzVe,GFI,Goldfinch,#000000,https://cdn.coinranking.com/Cud-Ci6En/13967.png,24155078,0.40672671927038306,1656317541,1,-3.71,456,"['0.42175623792183536', '0.42139174754279846', '0.4230062271834359', '0.4255522502625404', '0.42597169866780177', '0.4276443724883511', '0.42365418472842126', '0.41620646850500587', '0.41296874701230735', '0.40360657555147667', '0.4032008819425702', '0.4070547061696137', '0.4106754713870208', '0.40996559725184406', '0.41208433535362066', '0.40913203865560854', '0.4019228094025894', '0.4058187746343358', '0.41060829438375435', '0.41718874498408615', '0.41371627381741605', '0.4121999707926655', '0.4094790678592463', '0.40535861328997413']",False,https://coinranking.com/coin/4LaVhzzVe+goldfinch-gfi,553569,0.000011903345473265
4i43PvYNM,ATM,Atletico Madrid Fan Token,#0f236b,https://cdn.coinranking.com/-1OfNiHDp/atletico-de-madrid.png,24003915,2.4003915259002895,1618236275,1,0.66,457,"['2.3928706717272497', '2.415235139619569', '2.422441765425145', '2.4290135436404596', '2.4182455693417713', '2.395223021766887', '2.3897711425869064', '2.381837809865333', '2.3832673382788565', '2.373869341055974', '2.379100727315857', '2.386401784415708', '2.3692511498553355', '2.376955124742547', '2.386164700569493', '2.3815859092644027', '2.3922824743272', '2.3957312600123934', '2.3934487444606645', '2.400864212025301', '2.4066135452606017', '2.40537789938467', '2.4028539669016884', '2.4029335955950986']",False,https://coinranking.com/coin/4i43PvYNM+atleticomadridfantoken-atm,1684223,0.000070250338249588
FBHOV-8nm,QRDO,Qredo,#01d682,https://cdn.coinranking.com/SWsLZCMVQ/10750.png,23535639,0.03857274679058029,1634254856,1,18.08,458,"['0.032685192846288354', '0.03334844774565107', '0.033305003268074874', '0.03299531878533275', '0.032631230606576266', '0.03299480079679857', '0.033519882931405204', '0.0340462681739833', '0.035238323812000025', '0.03630563695846171', '0.03792031283710057', '0.04101612701560927', '0.03988157228160919', '0.03887510716566867', '0.039886539184322306', '0.04018530761047222', '0.038868072588723275', '0.03818739990476115', '0.03818953634668722', '0.038225206879709366', '0.0381702532255995', '0.038579733122567246', '0.038790214845086074', '0.038953744430847495']",False,https://coinranking.com/coin/FBHOV-8nm+qredo-qrdo,1283792,0.000001128877718495
Un8X1DKEo,BAD,Bad Idea AI,#000000,https://cdn.coinranking.com/OBkkKC16k/bad-idea-ai.PNG,23440265,4.5066575198e-8,1687695074,1,-5.49,459,"['4.7766903028e-8', '4.7722899026e-8', '4.7887849929e-8', '4.8530971626e-8', '4.8005111806e-8', '4.7485373706e-8', '4.5189801084e-8', '4.4352257089e-8', '4.4470782877e-8', '4.4425671893e-8', '4.497719573e-8', '4.5196317719e-8', '4.5002313794e-8', '4.5209156335e-8', '4.5583565616e-8', '4.5486936645e-8', '4.5707062746e-8', '4.5864192581e-8', '4.5806514704e-8', '4.579599617e-8', '4.5710730667e-8', '4.5419374196e-8', '4.5401212655e-8', '4.5097060569e-8']",False,https://coinranking.com/coin/Un8X1DKEo+badideaai-bad,861638,1.318927e-12
